,BDEP,TPO,HL,BHT,RPM,TOR,DEPT,WOB,Annotation
1607131475880,4975.785,0.0,507.4159868520441,32.326,0.0,0.0,5795.817,5.55,off_slips
1607131476388,4975.607,0.0,506.9539868640152,32.416,0.0,0.0,5795.817,6.02,off_slips
1607131476898,4975.607,0.0,506.9079868652072,32.495,0.0,0.0,5795.817,6.06,off_slips
1607131477304,4975.438,0.0,507.25598685618985,32.587,0.0,0.0,5795.817,5.71,off_slips
1607131477813,4975.438,0.0,507.47998685038567,32.676,0.0,0.0,5795.817,5.49,off_slips
1607131478326,4975.175,0.0,508.4179868260807,32.757,0.0,0.0,5795.817,4.55,off_slips
1607131478834,4975.175,0.0,508.9059868134357,32.844,0.0,0.0,5795.817,4.06,off_slips
1607131479847,4975.001,0.0,512.4119867225897,33.012,0.0,0.0,5795.817,0.56,off_slips
1607131480355,4974.839,0.0,514.4259866704039,33.173,0.0,0.0,5795.817,-1.46,off_slips
1607131480863,4974.839,0.0,515.1419866518512,33.173,0.0,0.0,5795.817,-2.17,off_slips
1607131481370,4974.669,0.0,516.3639866201872,33.353,0.0,0.0,5795.817,-3.39,off_slips
1607131481878,4974.669,0.0,516.3559866203944,33.444,0.0,0.0,5795.817,-3.39,off_slips
1607131482386,4974.488,0.0,515.4939866427303,33.524,0.0,0.0,5795.817,-2.53,off_slips
1607131482793,4974.315,0.0,514.281986674135,33.617,0.0,0.0,5795.817,-1.31,off_slips
1607131483301,4974.315,0.0,513.4099866967299,33.704,0.0,0.0,5795.817,-0.44,off_slips
1607131483810,4974.146,0.0,511.5239867455992,33.787,0.0,0.0,5795.817,1.44,off_slips
1607131484317,4974.146,0.0,510.7419867658621,33.863,0.0,0.0,5795.817,2.23,off_slips
1607131484825,4974.146,0.0,509.06398680934177,33.954,0.0,0.0,5795.817,3.91,off_slips
1607131485333,4973.979,0.0,508.25598683027823,33.954,0.0,0.0,5795.817,4.71,off_slips
1607131485840,4973.979,0.0,507.0379868618386,34.124,0.0,0.0,5795.817,5.93,off_slips
1607131486348,4973.808,0.0,506.2819868814277,34.208,0.0,0.0,5795.817,6.69,off_slips
1607131486855,4973.638,0.0,505.8639868922588,34.294,0.0,0.0,5795.817,7.11,off_slips
1607131487366,4973.638,0.0,505.8699868921034,34.375,0.0,0.0,5795.817,7.1,off_slips
1607131487874,4973.638,0.0,505.899986891326,34.463,0.0,0.0,5795.817,7.07,off_slips
1607131488381,4973.47,0.0,506.1059868859883,34.548,0.0,0.0,5795.817,6.86,off_slips
1607131488889,4973.294,0.0,507.8619868404875,34.639,0.0,0.0,5795.817,5.11,off_slips
1607131489296,4973.294,0.0,508.75798681727065,34.728,0.0,0.0,5795.817,4.21,off_slips
1607131489804,4973.124,0.0,510.99198675938425,34.809,0.0,0.0,5795.817,1.98,off_slips
1607131490312,4973.124,0.0,512.3859867232634,34.893,0.0,0.0,5795.817,0.58,off_slips
1607131490818,4973.124,0.0,515.321986647187,34.982,0.0,0.0,5795.817,-2.35,off_slips
1607131491332,4972.95,0.0,516.1739866251103,35.064,0.0,0.0,5795.817,-3.21,off_slips
1607131491841,4972.95,0.0,516.8979866063503,35.152,0.0,0.0,5795.817,-3.93,off_slips
1607131492347,4972.781,0.0,516.8299866081123,35.235,0.0,0.0,5795.817,-3.86,off_slips
1607131492855,4972.618,0.0,514.1919866764671,35.314,0.0,0.0,5795.817,-1.22,off_slips
1607131493362,4972.618,0.0,511.59598674373353,35.486,0.0,0.0,5795.817,1.37,off_slips
1607131493870,4972.618,0.0,510.3699867755012,35.486,0.0,0.0,5795.817,2.6,off_slips
1607131494378,4972.447,0.0,507.8579868405912,35.577,0.0,0.0,5795.817,5.11,off_slips
1607131494886,4972.447,0.0,506.9059868652589,35.673,0.0,0.0,5795.817,6.06,off_slips
1607131495394,4972.26,0.0,505.9339868904451,35.753,0.0,0.0,5795.817,7.03,off_slips
1607131495800,4972.26,0.0,505.76998689469445,35.837,0.0,0.0,5795.817,7.2,off_slips
1607131496308,4972.009,0.0,506.34598687976944,36.01,0.0,0.0,5795.817,6.62,off_slips
1607131496816,4972.009,0.0,506.7739868686793,36.01,0.0,0.0,5795.817,6.2,off_slips
1607131497324,4971.841,0.0,507.8619868404875,36.184,0.0,0.0,5795.817,5.11,off_slips
1607131497831,4971.841,0.0,508.4479868253033,36.184,0.0,0.0,5795.817,4.52,off_slips
1607131498339,4971.668,0.0,509.88798678799054,36.355,0.0,0.0,5795.817,3.08,off_slips
1607131498847,4971.668,0.0,510.7539867655512,36.355,0.0,0.0,5795.817,2.22,off_slips
1607131499360,4971.506,0.0,513.805986686469,36.519,0.0,0.0,5795.817,-0.84,off_slips
1607131499868,4971.506,0.0,514.3459866724768,36.609,0.0,0.0,5795.817,-1.38,off_slips
1607131500385,4971.323,0.0,515.151986651592,36.688,0.0,0.0,5795.817,-2.18,off_slips
1607131500893,4971.323,0.0,515.2199866498299,36.688,0.0,0.0,5795.817,-2.25,off_slips
1607131501401,4971.162,0.0,514.5919866661025,36.849,0.0,0.0,5795.817,-1.62,off_slips
1607131501808,4971.162,0.0,513.9339866831523,36.849,0.0,0.0,5795.817,-0.96,off_slips
1607131502316,4971.0,0.0,512.7599867135725,37.006,0.0,0.0,5795.817,0.21,off_slips
1607131502825,4971.0,0.0,512.1599867291194,37.006,0.0,0.0,5795.817,0.81,off_slips
1607131503370,4970.842,0.0,510.8839867621826,37.09,0.0,0.0,5795.817,2.09,off_slips
1607131503878,4970.68,0.0,509.6199867949349,37.252,0.0,0.0,5795.817,3.35,off_slips
1607131504386,4970.68,0.0,509.2119868055068,37.337,0.0,0.0,5795.817,3.76,off_slips
1607131504893,4970.518,0.0,508.8279868154568,37.413,0.0,0.0,5795.817,4.14,off_slips
1607131505300,4970.518,0.0,508.59398682152016,37.49,0.0,0.0,5795.817,4.38,off_slips
1607131505808,4970.358,0.0,508.2679868299673,37.652,0.0,0.0,5795.817,4.7,off_slips
1607131506315,4970.358,0.0,508.2599868301746,37.652,0.0,0.0,5795.817,4.71,off_slips
1607131506827,4970.196,0.0,508.3719868272726,37.736,0.0,0.0,5795.817,4.6,off_slips
1607131507334,4970.196,0.0,508.5379868229712,37.81,0.0,0.0,5795.817,4.43,off_slips
1607131507842,4970.037,0.0,509.055986809549,37.895,0.0,0.0,5795.817,3.91,off_slips
1607131508350,4970.037,0.0,509.3899868008945,37.97,0.0,0.0,5795.817,3.58,off_slips
1607131508858,4970.037,0.0,510.2259867792325,38.053,0.0,0.0,5795.817,2.74,off_slips
1607131509364,4969.879,0.0,510.5279867714072,38.13,0.0,0.0,5795.817,2.44,off_slips
1607131509877,4969.879,0.0,511.0199867586586,38.216,0.0,0.0,5795.817,1.95,off_slips
1607131510385,4969.716,0.0,511.2259867533209,38.298,0.0,0.0,5795.817,1.74,off_slips
1607131510893,4969.716,0.0,511.4279867480868,38.373,0.0,0.0,5795.817,1.54,off_slips
1607131511300,4969.559,0.0,511.5519867448738,38.456,0.0,0.0,5795.817,1.42,off_slips
1607131511809,4969.559,0.0,511.531986745392,38.539,0.0,0.0,5795.817,1.44,off_slips
1607131512318,4969.318,0.0,511.6079867434227,38.699,0.0,0.0,5795.817,1.36,off_slips
1607131512828,4969.157,0.0,511.74398673989873,38.775,0.0,0.0,5795.817,1.23,off_slips
1607131513338,4969.157,0.0,511.859986736893,38.775,0.0,0.0,5795.817,1.11,off_slips
1607131513848,4968.995,0.0,512.1939867282384,38.937,0.0,0.0,5795.817,0.78,off_slips
1607131514356,4968.995,0.0,512.3779867234708,39.013,0.0,0.0,5795.817,0.59,off_slips
1607131514865,4968.995,0.0,512.4179867224343,39.09,0.0,0.0,5795.817,0.55,off_slips
1607131515375,4968.842,0.0,512.2159867276683,39.176,0.0,0.0,5795.817,0.75,off_slips
1607131515884,4968.842,0.0,512.0219867326953,39.176,0.0,0.0,5795.817,0.95,off_slips
1607131516393,4968.68,0.0,511.487986746532,39.328,0.0,0.0,5795.817,1.48,off_slips
1607131516800,4968.68,0.0,511.22798675326914,39.328,0.0,0.0,5795.817,1.74,off_slips
1607131517308,4968.521,0.0,510.4559867732728,39.488,0.0,0.0,5795.817,2.51,off_slips
1607131517818,4968.521,0.0,509.5659867963341,39.488,0.0,0.0,5795.817,3.4,off_slips
1607131518326,4968.388,0.0,507.84798684085024,39.544,0.0,0.0,5795.817,5.12,off_slips
1607131518835,4968.315,0.0,505.98998688899405,39.617,0.0,0.0,5795.817,6.98,off_slips
1607131519343,4968.315,0.0,504.7799869203469,39.659,0.0,0.0,5795.817,8.19,off_slips
1607131519852,4968.236,0.0,504.10598693781134,39.696,0.0,0.0,5795.817,8.86,off_slips
1607131520359,4968.236,0.0,501.9399869939359,39.725,0.0,0.0,5795.817,11.03,off_slips
1607131520868,4968.236,0.0,500.81198702316425,39.74,0.0,0.0,5795.817,12.16,off_slips
1607131521376,4968.192,0.0,498.3859870860258,39.742,0.0,0.0,5795.817,14.58,off_slips
1607131521887,4968.192,0.0,497.2319871159277,39.734,0.0,0.0,5795.817,15.74,off_slips
1607131522394,4968.198,0.0,495.4339871625168,39.719,0.0,0.0,5795.817,17.54,off_slips
1607131522802,4968.198,0.0,494.62998718334967,39.719,0.0,0.0,5795.817,18.34,off_slips
1607131523310,4968.23,0.0,493.7339872065664,39.698,0.0,0.0,5795.817,19.23,off_slips
1607131523819,4968.23,0.0,493.4899872128889,39.698,0.0,0.0,5795.817,19.48,off_slips
1607131524329,4968.235,0.0,493.4499872139253,39.697,0.0,0.0,5795.817,19.52,off_slips
1607131524845,4968.235,0.0,494.1619871954762,39.684,0.0,0.0,5795.817,18.81,off_slips
1607131525353,4968.249,0.0,495.2279871678545,39.675,0.0,0.0,5795.817,17.74,off_slips
1607131525865,4968.261,0.0,497.065987120229,39.672,0.0,0.0,5795.817,15.9,off_slips
1607131526373,4968.261,0.0,497.585987106755,39.672,0.0,0.0,5795.817,15.38,off_slips
1607131526885,4968.262,0.0,498.4559870842119,39.664,0.0,0.0,5795.817,14.51,off_slips
1607131527393,4968.262,0.0,498.8699870734845,39.664,0.0,0.0,5795.817,14.1,off_slips
1607131527825,4968.266,0.0,499.2519870635864,39.667,0.0,0.0,5795.817,13.72,off_slips
1607131528334,4968.266,0.0,499.4059870595959,39.676,0.0,0.0,5795.817,13.56,off_slips
1607131528842,4968.258,0.0,499.0599870685613,39.674,0.0,0.0,5795.817,13.91,off_slips
1607131529350,4968.258,0.0,498.7559870764384,39.663,0.0,0.0,5795.817,14.21,off_slips
1607131529858,4968.258,0.0,498.0119870957167,39.647,0.0,0.0,5795.817,14.96,off_slips
1607131530366,4968.286,0.0,497.5479871077396,39.632,0.0,0.0,5795.817,15.42,off_slips
1607131530877,4968.286,0.0,497.0979871193999,39.626,0.0,0.0,5795.817,15.87,off_slips
1607131531384,4968.307,0.0,497.0619871203326,39.624,0.0,0.0,5795.817,15.91,off_slips
1607131531897,4968.298,0.0,497.7159871033865,39.635,0.0,0.0,5795.817,15.25,off_slips
1607131532304,4968.298,0.0,498.1759870914671,39.635,0.0,0.0,5795.817,14.79,off_slips
1607131532816,4968.298,0.0,499.01198706980506,39.634,0.0,0.0,5795.817,13.96,off_slips
1607131533322,4968.294,0.0,499.4599870581967,39.638,0.0,0.0,5795.817,13.51,off_slips
1607131533831,4968.324,0.0,499.14198706643657,39.609,0.0,0.0,5795.817,13.83,off_slips
1607131534339,4968.324,0.0,498.727987077164,39.609,0.0,0.0,5795.817,14.24,off_slips
1607131534877,4968.359,0.0,497.79198710141713,39.573,0.0,0.0,5795.817,15.18,off_slips
1607131535385,4968.359,0.0,497.0619871203326,39.574,0.0,0.0,5795.817,15.91,off_slips
1607131535895,4968.359,0.0,496.7639871280544,39.574,0.0,0.0,5795.817,16.21,off_slips
1607131536301,4968.354,0.0,495.843987151893,39.586,0.0,0.0,5795.817,17.13,off_slips
1607131536808,4968.354,0.0,495.4559871619467,39.586,0.0,0.0,5795.817,17.51,off_slips
1607131537317,4968.338,0.0,494.40998718905024,39.594,0.0,0.0,5795.817,18.56,off_slips
1607131537825,4968.338,0.0,493.9219872016951,39.603,0.0,0.0,5795.817,19.05,off_slips
1607131538333,4968.321,0.0,493.08998722325344,39.624,0.0,0.0,5795.817,19.88,off_slips
1607131538841,4968.321,0.0,492.891987228384,39.624,0.0,0.0,5795.817,20.08,off_slips
1607131539349,4968.305,0.0,492.2719872444492,39.635,0.0,0.0,5795.817,20.7,off_slips
1607131539855,4968.305,0.0,492.0179872510307,39.635,0.0,0.0,5795.817,20.95,off_slips
1607131540362,4968.294,0.0,491.2539872708272,39.627,0.0,0.0,5795.817,21.72,off_slips
1607131540870,4968.294,0.0,490.87798728057,39.627,0.0,0.0,5795.817,22.09,off_slips
1607131541377,4968.323,0.0,490.0059873031648,39.609,0.0,0.0,5795.817,22.96,off_slips
1607131541885,4968.323,0.0,489.3239873208365,39.574,0.0,0.0,5795.817,23.64,off_slips
1607131542299,4968.359,0.0,488.5119873418767,39.557,0.0,0.0,5795.817,24.46,off_slips
1607131542807,4968.359,0.0,488.29998734737006,39.557,0.0,0.0,5795.817,24.67,off_slips
1607131543314,4968.395,0.0,488.3099873471109,39.52,0.0,0.0,5795.817,24.66,off_slips
1607131543821,4968.395,0.0,488.3999873447789,39.52,0.0,0.0,5795.817,24.57,off_slips
1607131544328,4968.431,0.0,489.0759873272626,39.502,0.0,0.0,5795.817,23.89,off_slips
1607131544836,4968.431,0.0,490.0999873007292,39.465,0.0,0.0,5795.817,22.87,off_slips
1607131545343,4968.468,0.0,491.3379872686507,39.448,0.0,0.0,5795.817,21.63,off_slips
1607131545851,4968.502,0.0,492.1579872474031,39.43,0.0,0.0,5795.817,20.81,off_slips
1607131546359,4968.502,0.0,492.6279872352247,39.411,0.0,0.0,5795.817,20.34,off_slips
1607131546867,4968.54,0.0,493.1819872208696,39.393,0.0,0.0,5795.817,19.79,off_slips
1607131547376,4968.54,0.0,493.3619872162056,39.378,0.0,0.0,5795.817,19.61,off_slips
1607131547884,4968.54,0.0,492.1219872483359,39.362,0.0,0.0,5795.817,20.85,off_slips
1607131548396,4968.571,0.0,488.0599873535888,39.346,0.0,0.0,5795.817,24.91,off_slips
1607131548803,4968.602,0.0,454.1459882323545,39.332,0.0,0.0,5795.817,58.82,off_slips
1607131549317,4968.602,0.0,436.0799887004733,39.317,0.0,0.0,5795.817,76.89,off_slips
1607131549825,4968.63,0.0,393.8439897948753,39.303,0.0,0.0,5795.817,119.13,off_slips
1607131550338,4968.63,0.0,369.555990424216,39.287,0.0,0.0,5795.817,143.41,off_slips
1607131550845,4968.63,0.0,314.8459918418392,39.273,0.0,0.0,5795.817,198.12,off_slips
1607131551352,4968.66,0.0,256.5519933523295,39.255,0.0,0.0,5795.817,256.42,on_slips
1607131551864,4968.694,0.0,204.8319946924769,39.22,0.0,0.0,5795.817,308.14,on_slips
1607131552379,4968.694,0.0,184.02599523159355,39.22,0.0,0.0,5795.817,328.94,on_slips
1607131552886,4968.736,0.0,151.9679960622673,39.197,0.0,0.0,5795.817,361.0,on_slips
1607131553393,4968.736,0.0,139.73799637916608,39.178,0.0,0.0,5795.817,373.23,on_slips
1607131553900,4968.736,0.0,121.333996856043,39.159,0.0,0.0,5795.817,391.64,on_slips
1607131554307,4968.774,0.0,114.5519970317754,39.14,0.0,0.0,5795.817,398.42,on_slips
1607131554814,4968.774,0.0,105.54799726508335,39.136,0.0,0.0,5795.817,407.42,on_slips
1607131555322,4968.774,0.0,102.80999733602933,39.136,0.0,0.0,5795.817,410.16,on_slips
1607131555830,4968.774,0.0,99.74999741531876,39.136,0.0,0.0,5795.817,413.22,on_slips
1607131556338,4968.774,0.0,99.7559974151633,39.135,0.0,0.0,5795.817,413.21,on_slips
1607131556846,4968.774,0.0,100.12999740547237,39.141,0.0,0.0,5795.817,412.84,on_slips
1607131557354,4968.774,0.0,100.34399739992728,39.141,0.0,0.0,5795.817,412.63,on_slips
1607131557862,4968.774,0.0,100.50199739583326,39.142,0.0,0.0,5795.817,412.47,on_slips
1607131558400,4968.774,0.0,98.86199743832826,39.142,0.0,0.0,5795.817,414.11,on_slips
1607131558807,4968.774,0.0,97.73399746755656,39.142,0.0,0.0,5795.817,415.24,on_slips
1607131559321,4968.774,0.0,94.9419975399017,39.142,0.0,0.0,5795.817,418.03,on_slips
1607131559829,4968.774,0.0,93.259997583485,39.142,0.0,0.0,5795.817,419.71,on_slips
1607131560336,4968.774,0.0,90.11999766484742,39.156,0.0,0.0,5795.817,422.85,on_slips
1607131560845,4968.774,0.0,88.7999976990507,39.156,0.0,0.0,5795.817,424.17,on_slips
1607131561352,4968.774,0.0,86.66999775424239,39.142,0.0,0.0,5795.817,426.3,on_slips
1607131561860,4968.774,0.0,85.76999777756282,39.142,0.0,0.0,5795.817,427.2,on_slips
1607131562368,4968.774,0.0,84.37199781378723,39.142,0.0,0.0,5795.817,428.6,on_slips
1607131562876,4968.774,0.0,84.11999782031695,39.156,0.0,0.0,5795.817,428.85,on_slips
1607131563384,4968.774,0.0,83.37799783954334,39.156,0.0,0.0,5795.817,429.59,on_slips
1607131563891,4968.774,0.0,83.18999784441472,39.156,0.0,0.0,5795.817,429.78,on_slips
1607131564400,4968.774,0.0,85.2899977900004,39.156,0.0,0.0,5795.817,427.68,on_slips
1607131564906,4968.774,0.0,86.1939977665763,39.156,0.0,0.0,5795.817,426.77,on_slips
1607131565313,4968.774,0.0,88.34399771086638,39.156,0.0,0.0,5795.817,424.63,on_slips
1607131565829,4968.774,0.0,89.47799768148263,39.156,0.0,0.0,5795.817,423.49,on_slips
1607131566337,4968.774,0.0,90.77199764795304,39.155,0.0,0.0,5795.817,422.2,on_slips
1607131566844,4968.774,0.0,92.19599761105492,39.155,0.0,0.0,5795.817,420.77,on_slips
1607131567355,4968.774,0.0,92.603997600483,39.154,0.0,0.0,5795.817,420.37,on_slips
1607131567862,4968.774,0.0,93.4759975778881,39.156,0.0,0.0,5795.817,419.49,on_slips
1607131568370,4968.774,0.0,93.2439975838996,39.156,0.0,0.0,5795.817,419.73,on_slips
1607131568880,4968.774,0.0,92.05999761457892,39.156,0.0,0.0,5795.817,420.91,on_slips
1607131569383,4968.774,0.0,91.7939976214714,39.156,0.0,0.0,5795.817,421.18,on_slips
1607131569891,4968.774,0.0,93.8799975674198,39.156,0.0,0.0,5795.817,419.09,on_slips
1607131570399,4968.774,0.0,94.3559975550859,39.155,0.0,0.0,5795.817,418.61,on_slips
1607131570806,4968.774,0.0,94.5899975490226,39.155,0.0,0.0,5795.817,418.38,on_slips
1607131571314,4968.774,0.0,95.20599753306104,39.155,0.0,0.0,5795.817,417.76,on_slips
1607131571822,4968.774,0.0,97.27599747942403,39.128,0.0,0.0,5795.817,415.69,on_slips
1607131572330,4968.774,0.0,96.61599749652572,39.034,0.0,0.0,5795.817,416.35,on_slips
1607131572838,4968.774,0.0,95.6159975224373,38.876,0.0,0.0,5795.817,417.35,on_slips
1607131573346,4968.774,0.0,95.5459975242511,38.876,0.0,0.0,5795.817,417.42,on_slips
1607131573855,4968.774,0.0,96.65399749554106,38.349,0.0,0.0,5795.817,416.32,on_slips
1607131574363,4968.774,0.0,96.7979974918098,38.349,0.0,0.0,5795.817,416.17,on_slips
1607131574871,4968.774,0.0,96.28399750512835,38.012,0.0,0.0,5795.817,416.69,on_slips
1607131575379,4968.774,0.0,95.49199752565036,37.511,0.0,0.0,5795.817,417.48,on_slips
1607131575887,4968.774,0.0,95.99999751248724,36.993,0.0,0.0,5795.817,416.97,on_slips
1607131576394,4968.774,0.0,96.5199974990132,36.479,0.0,0.0,5795.817,416.45,on_slips
1607131576902,4968.774,0.0,97.04199748548736,35.882,0.0,0.0,5795.817,415.93,on_slips
1607131577309,4968.774,0.0,97.51999747310164,34.643,0.0,0.0,5795.817,415.45,on_slips
1607131577819,4968.774,0.0,97.97199746138958,33.967,0.0,0.0,5795.817,415.0,on_slips
1607131578327,4968.774,0.0,99.05199743340508,33.424,0.0,0.0,5795.817,413.92,on_slips
1607131578843,4968.774,0.0,99.29599742708264,32.752,0.0,0.0,5795.817,413.67,on_slips
1607131579351,4968.774,0.0,99.14799743091756,32.143,0.0,0.0,5795.817,413.82,on_slips
1607131579859,4968.774,0.0,99.25399742817092,31.549,0.0,0.0,5795.817,413.71,on_slips
1607131580368,4968.774,0.0,99.5159974213821,30.939,0.0,0.0,5795.817,413.45,on_slips
1607131580876,4968.774,0.0,99.3599974254243,30.3,0.0,0.0,5795.817,413.61,on_slips
1607131581384,4968.774,0.0,99.0919974323686,29.624,0.0,0.0,5795.817,413.88,on_slips
1607131581890,4968.774,0.0,99.18999742982926,28.996,0.0,0.0,5795.817,413.78,on_slips
1607131582397,4968.774,0.0,99.28999742723812,28.373,0.0,0.0,5795.817,413.68,on_slips
1607131582804,4968.774,0.0,99.14599743096936,27.732,0.0,0.0,5795.817,413.82,on_slips
1607131583313,4968.774,0.0,98.7819974404012,27.125,0.0,0.0,5795.817,414.19,on_slips
1607131583821,4968.774,0.0,98.62199744454703,27.125,0.0,0.0,5795.817,414.35,on_slips
1607131584329,4968.774,0.0,98.04599745947212,25.763,0.0,0.0,5795.817,414.92,on_slips
1607131584835,4968.774,0.0,98.05399745926483,25.16,0.0,0.0,5795.817,414.92,on_slips
1607131585343,4968.774,0.0,98.06799745890208,24.535,0.0,0.0,5795.817,414.9,on_slips
1607131585853,4968.774,0.0,97.96799746149324,23.844,0.0,0.0,5795.817,415.0,on_slips
1607131586361,4968.774,0.0,97.97399746133776,23.21,0.0,0.0,5795.817,414.99,on_slips
1607131586868,4968.774,0.0,97.86399746418805,22.613,0.0,0.0,5795.817,415.11,on_slips
1607131587376,4968.774,0.0,97.7459974672456,21.877,0.0,0.0,5795.817,415.22,on_slips
1607131587884,4968.774,0.0,97.5059974734644,20.678,0.0,0.0,5795.817,415.46,on_slips
1607131588392,4968.774,0.0,97.46599747450084,20.678,0.0,0.0,5795.817,415.5,on_slips
1607131588801,4968.774,0.0,97.557997472117,19.423,0.0,0.0,5795.817,415.41,on_slips
1607131589309,4968.774,0.0,97.4619974746045,19.423,0.0,0.0,5795.817,415.51,on_slips
1607131589819,4968.774,0.0,97.77599746646824,18.845,0.0,0.0,5795.817,415.19,on_slips
1607131590327,4968.774,0.0,98.02999745988672,18.3,0.0,0.0,5795.817,414.94,on_slips
1607131590836,4968.774,0.0,99.38399742480242,17.292,0.0,0.0,5795.817,413.59,on_slips
1607131591344,4968.774,0.0,99.5319974209675,16.897,0.0,0.0,5795.817,413.44,on_slips
1607131591852,4968.774,0.0,99.75999741505969,16.567,0.0,0.0,5795.817,413.21,on_slips
1607131592361,4968.774,0.0,99.99599740894452,16.567,0.0,0.0,5795.817,412.97,on_slips
1607131592869,4968.774,0.0,100.48199739635147,16.029,0.0,0.0,5795.817,412.49,on_slips
1607131593377,4968.774,0.0,100.62399739267204,16.029,0.0,0.0,5795.817,412.34,on_slips
1607131593885,4968.774,0.0,99.74199741552609,15.687,0.0,0.0,5795.817,413.23,on_slips
1607131594394,4968.774,0.0,99.43199742355868,15.527,0.0,0.0,5795.817,413.54,on_slips
1607131594812,4968.774,0.0,99.06599743304233,15.336,0.0,0.0,5795.817,413.9,on_slips
1607131595326,4968.774,0.0,98.76799744076396,15.186,0.0,0.0,5795.817,414.2,on_slips
1607131595837,4968.774,0.0,98.1419974569846,14.995,0.0,0.0,5795.817,414.83,on_slips
1607131596344,4968.774,0.0,97.87399746392892,14.829,0.0,0.0,5795.817,415.1,on_slips
1607131596850,4968.774,0.0,97.76199746683102,14.718,0.0,0.0,5795.817,415.21,on_slips
1607131597358,4968.774,0.0,97.58399747144328,14.658,0.0,0.0,5795.817,415.39,on_slips
1607131597866,4968.774,0.0,97.4779974741899,14.634,0.0,0.0,5795.817,415.49,on_slips
1607131598373,4968.774,0.0,97.06399748491732,14.631,0.0,0.0,5795.817,415.91,on_slips
1607131598881,4968.774,0.0,97.02599748590195,14.634,0.0,0.0,5795.817,415.94,on_slips
1607131599389,4968.774,0.0,97.15799748248162,14.639,0.0,0.0,5795.817,415.81,on_slips
1607131599898,4968.774,0.0,97.1779974819634,14.638,0.0,0.0,5795.817,415.79,on_slips
1607131600305,4968.774,0.0,97.40399747610736,14.638,0.0,0.0,5795.817,415.57,on_slips
1607131600813,4968.774,0.0,97.54999747232428,14.638,0.0,0.0,5795.817,415.42,on_slips
1607131601320,4968.774,0.0,97.9699974614414,14.638,0.0,0.0,5795.817,415.0,on_slips
1607131601828,4968.774,0.0,98.0739974587466,14.638,0.0,0.0,5795.817,414.9,on_slips
1607131602336,4968.774,0.0,98.32799745216506,14.638,0.0,0.0,5795.817,414.64,on_slips
1607131602844,4968.774,0.0,98.45799744879656,14.638,0.0,0.0,5795.817,414.51,on_slips
1607131603352,4968.774,0.0,98.56199744610176,14.638,0.0,0.0,5795.817,414.41,on_slips
1607131603861,4968.774,0.0,98.61599744470251,14.638,0.0,0.0,5795.817,414.35,on_slips
1607131604370,4968.774,0.0,98.57999744563534,14.638,0.0,0.0,5795.817,414.39,on_slips
1607131604878,4968.774,0.0,98.5239974470864,14.638,0.0,0.0,5795.817,414.45,on_slips
1607131605386,4968.774,0.0,98.22199745491169,14.638,0.0,0.0,5795.817,414.75,on_slips
1607131605894,4968.774,0.0,98.09599745817656,14.638,0.0,0.0,5795.817,414.87,on_slips
1607131606402,4968.774,0.0,97.62199747045864,14.638,0.0,0.0,5795.817,415.35,on_slips
1607131606809,4968.774,0.0,97.53599747268704,14.638,0.0,0.0,5795.817,415.43,on_slips
1607131607318,4968.774,0.0,97.29999747880215,14.638,0.0,0.0,5795.817,415.67,on_slips
1607131607825,4968.774,0.0,96.81599749134338,14.638,0.0,0.0,5795.817,416.15,on_slips
1607131608333,4968.774,0.0,96.77599749237984,14.638,0.0,0.0,5795.817,416.19,on_slips
1607131608841,4968.774,0.0,96.95999748761211,14.638,0.0,0.0,5795.817,416.01,on_slips
1607131609349,4968.774,0.0,97.01999748605742,14.638,0.0,0.0,5795.817,415.95,on_slips
1607131609856,4968.774,0.0,97.15599748253344,14.638,0.0,0.0,5795.817,415.81,on_slips
1607131610364,4968.774,0.0,97.229997480616,14.638,0.0,0.0,5795.817,415.74,on_slips
1607131610874,4968.774,0.0,97.44799747496724,14.637,0.0,0.0,5795.817,415.52,on_slips
1607131611378,4968.774,0.0,97.66999746921488,14.637,0.0,0.0,5795.817,415.3,on_slips
1607131611885,4968.774,0.0,97.86199746423983,14.637,0.0,0.0,5795.817,415.11,on_slips
1607131612393,4968.774,0.0,97.92799746252967,14.637,0.0,0.0,5795.817,415.04,on_slips
1607131612799,4968.774,0.0,98.05199745931668,14.637,0.0,0.0,5795.817,414.92,on_slips
1607131613307,4968.774,0.0,98.12199745750284,14.637,0.0,0.0,5795.817,414.85,on_slips
1607131613815,4968.774,0.0,98.27799745346066,14.637,0.0,0.0,5795.817,414.69,on_slips
1607131614323,4968.774,0.0,98.37999745081764,14.637,0.0,0.0,5795.817,414.59,on_slips
1607131614830,4968.774,0.0,98.47799744827832,14.637,0.0,0.0,5795.817,414.49,on_slips
1607131615338,4968.774,0.0,98.51199744739732,14.637,0.0,0.0,5795.817,414.46,on_slips
1607131615846,4968.774,0.0,98.46799744853745,14.637,0.0,0.0,5795.817,414.5,on_slips
1607131616354,4968.774,0.0,97.60399747092504,14.637,0.0,0.0,5795.817,415.37,on_slips
1607131616863,4968.774,0.0,97.04999748528007,14.63,0.0,0.0,5795.817,415.92,on_slips
1607131617374,4968.774,0.0,96.9959974866793,14.63,0.0,0.0,5795.817,415.97,on_slips
1607131617878,4968.774,0.0,96.211997506994,14.63,0.0,0.0,5795.817,416.76,on_slips
1607131618385,4968.774,0.0,95.82799751694404,14.63,0.0,0.0,5795.817,417.14,on_slips
